comment_id,user_id,item_id,text,timestamp,normalized_text,spam_probability,spam,text_frequency,duplicate,comment_risk_score
C1118,U813,I141,Thanks for sharing this information. Reference 1118,2026-07-06 19:19:31.793867,thanks for sharing this information reference 1118,0.0,0,1,0,0.0
C1119,U808,I124,I really enjoyed this post about technology. Reference 1119,2026-06-19 22:36:31.793883,i really enjoyed this post about technology reference 1119,0.0,0,1,0,0.0
C1120,U802,I353,I think this could be improved. Reference 1120,2026-07-09 00:39:31.793897,i think this could be improved reference 1120,0.0,0,1,0,0.0
C1121,U789,I45,The explanation of education was very clear. Reference 1121,2026-06-27 07:53:31.793910,the explanation of education was very clear reference 1121,0.0,0,1,0,0.0
C1122,U93,I351,Thanks for sharing this information. Reference 1122,2026-06-03 16:41:31.793924,thanks for sharing this information reference 1122,0.0,0,1,0,0.0
C1123,U640,I30,I really enjoyed this post about music. Reference 1123,2026-06-14 03:53:31.793938,i really enjoyed this post about music reference 1123,0.0,0,1,0,0.0
C1124,U157,I359,This was a surprisingly interesting post. Reference 1124,2026-07-31 09:06:31.793951,this was a surprisingly interesting post reference 1124,0.0,0,1,0,0.0
C1125,U499,I119,This is worth discussing further. Reference 1125,2026-07-02 21:35:31.793965,this is worth discussing further reference 1125,0.0,0,1,0,0.0
C1126,U750,I98,I really enjoyed this post about fashion. Reference 1126,2026-07-10 05:33:31.793979,i really enjoyed this post about fashion reference 1126,0.0,0,1,0,0.0
C1127,U741,I68,I have a different opinion about technology. Reference 1127,2026-06-28 15:49:31.793993,i have a different opinion about technology reference 1127,0.0,0,1,0,0.0
C1128,U723,I224,This was a surprisingly interesting post. Reference 1128,2026-06-23 10:21:31.794009,this was a surprisingly interesting post reference 1128,0.0,0,1,0,0.0
C1129,U713,I250,The explanation of education was very clear. Reference 1129,2026-06-23 08:25:31.794023,the explanation of education was very clear reference 1129,0.0,0,1,0,0.0
C1130,U356,I165,I think this could be improved. Reference 1130,2026-06-18 08:08:31.794036,i think this could be improved reference 1130,0.0,0,1,0,0.0
C1131,U936,I440,This was a surprisingly interesting post. Reference 1131,2026-08-05 13:31:31.794050,this was a surprisingly interesting post reference 1131,0.0,0,1,0,0.0
C1132,U543,I79,I think this could be improved. Reference 1132,2026-07-18 20:41:31.794063,i think this could be improved reference 1132,0.0,0,1,0,0.0
C1133,U554,I187,I think this could be improved. Reference 1133,2026-06-14 18:11:31.794076,i think this could be improved reference 1133,0.0,0,1,0,0.0
C1134,U518,I194,I learned something useful about technology here. Reference 1134,2026-06-16 10:09:31.794090,i learned something useful about technology here reference 1134,0.0,0,1,0,0.0
C1135,U877,I186,Thanks for sharing this information. Reference 1135,2026-07-13 15:24:31.794103,thanks for sharing this information reference 1135,0.0,0,1,0,0.0
C1136,U738,I32,This was a surprisingly interesting post. Reference 1136,2026-07-25 13:12:31.794117,this was a surprisingly interesting post reference 1136,0.0,0,1,0,0.0
C1137,U536,I349,I think this could be improved. Reference 1137,2026-06-17 00:46:31.794130,i think this could be improved reference 1137,0.0,0,1,0,0.0
C1138,U289,I165,The information presented here is useful. Reference 1138,2026-08-01 18:40:31.794144,the information presented here is useful reference 1138,0.0,0,1,0,0.0
C1139,U98,I267,This is an interesting perspective on technology. Reference 1139,2026-07-31 00:29:31.794159,this is an interesting perspective on technology reference 1139,0.0,0,1,0,0.0
C1140,U182,I447,I really enjoyed this post about sports. Reference 1140,2026-08-02 02:07:31.794173,i really enjoyed this post about sports reference 1140,0.0,0,1,0,0.0
C1141,U497,I98,This is an interesting perspective on technology. Reference 1141,2026-06-20 20:35:31.794187,this is an interesting perspective on technology reference 1141,0.0,0,1,0,0.0
C1142,U657,I428,The information presented here is useful. Reference 1142,2026-06-24 23:18:31.794201,the information presented here is useful reference 1142,0.0,0,1,0,0.0
C1143,U638,I359,Thanks for sharing this information. Reference 1143,2026-08-07 08:45:31.794214,thanks for sharing this information reference 1143,0.0,0,1,0,0.0
C1144,U375,I113,Thanks for sharing this information. Reference 1144,2026-08-10 15:23:31.794228,thanks for sharing this information reference 1144,0.0,0,1,0,0.0
C1145,U952,I471,The explanation of food was very clear. Reference 1145,2026-08-04 13:18:31.794241,the explanation of food was very clear reference 1145,0.0,0,1,0,0.0
C1146,U479,I410,I really enjoyed this post about music. Reference 1146,2026-06-22 00:58:31.794255,i really enjoyed this post about music reference 1146,0.0,0,1,0,0.0
C1147,U761,I480,The information presented here is useful. Reference 1147,2026-06-08 08:23:31.794269,the information presented here is useful reference 1147,0.0,0,1,0,0.0
C1148,U59,I421,Thanks for sharing this information. Reference 1148,2026-06-24 16:19:31.794282,thanks for sharing this information reference 1148,0.0,0,1,0,0.0
C1149,U41,I375,This is an interesting perspective on movies. Reference 1149,2026-08-04 17:43:31.794296,this is an interesting perspective on movies reference 1149,0.0,0,1,0,0.0
C1150,U967,I110,This was a surprisingly interesting post. Reference 1150,2026-08-02 14:51:31.794310,this was a surprisingly interesting post reference 1150,0.0,0,1,0,0.0
C1151,U742,I118,This was a surprisingly interesting post. Reference 1151,2026-07-25 14:06:31.794325,this was a surprisingly interesting post reference 1151,0.0,0,1,0,0.0
C1152,U197,I269,The explanation of education was very clear. Reference 1152,2026-06-22 00:05:31.794340,the explanation of education was very clear reference 1152,0.0,0,1,0,0.0
C1153,U767,I285,Best deal available now,2026-06-14 16:53:31.794354,best deal available now,0.5,1,52,1,72.50000000000001
C1154,U590,I183,You must buy this product,2026-08-02 08:34:31.794369,you must buy this product,0.0,0,51,1,45.0
C1155,U170,I405,I learned something useful about fashion here. Reference 1155,2026-06-26 21:27:31.794383,i learned something useful about fashion here reference 1155,0.0,0,1,0,0.0
C1156,U345,I336,I learned something useful about food here. Reference 1156,2026-07-10 18:19:31.794399,i learned something useful about food here reference 1156,0.0,0,1,0,0.0
C1157,U924,I161,This was a surprisingly interesting post. Reference 1157,2026-07-08 23:56:31.794421,this was a surprisingly interesting post reference 1157,0.0,0,1,0,0.0
C1158,U422,I391,Click here for amazing deals,2026-06-17 10:53:31.794435,click here for amazing deals,0.5,1,53,1,72.50000000000001
C1159,U246,I288,This was a surprisingly interesting post. Reference 1159,2026-07-08 16:38:31.794448,this was a surprisingly interesting post reference 1159,0.0,0,1,0,0.0
C1160,U784,I281,I have a different opinion about music. Reference 1160,2026-07-01 15:41:31.794462,i have a different opinion about music reference 1160,0.0,0,1,0,0.0
C1161,U458,I491,The information presented here is useful. Reference 1161,2026-06-06 17:19:31.794475,the information presented here is useful reference 1161,0.0,0,1,0,0.0
C1162,U35,I145,Thanks for sharing this information. Reference 1162,2026-06-25 17:14:31.794489,thanks for sharing this information reference 1162,0.0,0,1,0,0.0
C1163,U138,I455,You must buy this product,2026-07-15 11:53:31.794503,you must buy this product,0.0,0,51,1,45.0
C1164,U227,I109,You must buy this product,2026-06-10 01:16:31.794517,you must buy this product,0.0,0,51,1,45.0
C1165,U842,I141,This was a surprisingly interesting post. Reference 1165,2026-08-03 06:00:31.794531,this was a surprisingly interesting post reference 1165,0.0,0,1,0,0.0
C1166,U38,I235,This is worth discussing further. Reference 1166,2026-07-30 05:37:31.794546,this is worth discussing further reference 1166,0.0,0,1,0,0.0
C1167,U271,I187,Thanks for sharing this information. Reference 1167,2026-07-21 14:59:31.794560,thanks for sharing this information reference 1167,0.0,0,1,0,0.0
C1168,U262,I415,I have a different opinion about gaming. Reference 1168,2026-06-20 21:44:31.794576,i have a different opinion about gaming reference 1168,0.0,0,1,0,0.0
C1169,U409,I291,The explanation of gaming was very clear. Reference 1169,2026-06-06 23:17:31.794590,the explanation of gaming was very clear reference 1169,0.0,0,1,0,0.0
C1170,U332,I405,I think this could be improved. Reference 1170,2026-06-28 09:19:31.794603,i think this could be improved reference 1170,0.0,0,1,0,0.0
C1171,U845,I460,Thanks for sharing this information. Reference 1171,2026-06-18 15:40:31.794617,thanks for sharing this information reference 1171,0.0,0,1,0,0.0
C1172,U657,I153,I really enjoyed this post about fashion. Reference 1172,2026-08-04 16:32:31.794631,i really enjoyed this post about fashion reference 1172,0.0,0,1,0,0.0
C1173,U798,I28,This is worth discussing further. Reference 1173,2026-07-03 07:13:31.794644,this is worth discussing further reference 1173,0.0,0,1,0,0.0
C1174,U426,I476,This is an interesting perspective on sports. Reference 1174,2026-06-04 18:39:31.794658,this is an interesting perspective on sports reference 1174,0.0,0,1,0,0.0
C1175,U668,I434,Thanks for sharing this information. Reference 1175,2026-06-15 03:14:31.794672,thanks for sharing this information reference 1175,0.0,0,1,0,0.0
C1176,U796,I323,The information presented here is useful. Reference 1176,2026-07-15 02:10:31.794685,the information presented here is useful reference 1176,0.0,0,1,0,0.0
C1177,U536,I21,This is worth discussing further. Reference 1177,2026-07-13 02:00:31.794698,this is worth discussing further reference 1177,0.0,0,1,0,0.0
C1178,U514,I357,The explanation of education was very clear. Reference 1178,2026-08-07 05:37:31.794712,the explanation of education was very clear reference 1178,0.0,0,1,0,0.0
C1179,U689,I374,The information presented here is useful. Reference 1179,2026-06-04 07:22:31.794725,the information presented here is useful reference 1179,0.0,0,1,0,0.0
C1180,U609,I294,This was a surprisingly interesting post. Reference 1180,2026-07-22 14:49:31.794739,this was a surprisingly interesting post reference 1180,0.0,0,1,0,0.0
C1181,U442,I148,The information presented here is useful. Reference 1181,2026-07-30 19:12:31.794752,the information presented here is useful reference 1181,0.0,0,1,0,0.0
C1182,U344,I42,Amazing product buy now,2026-06-22 22:31:31.794768,amazing product buy now,1.0,1,69,1,100.0
C1183,U408,I134,This is an interesting perspective on fashion. Reference 1183,2026-06-27 03:44:31.794781,this is an interesting perspective on fashion reference 1183,0.0,0,1,0,0.0
C1184,U444,I396,I learned something useful about education here. Reference 1184,2026-06-29 01:23:31.794797,i learned something useful about education here reference 1184,0.0,0,1,0,0.0
C1185,U572,I101,I think this could be improved. Reference 1185,2026-06-13 11:07:31.794810,i think this could be improved reference 1185,0.0,0,1,0,0.0
C1186,U585,I100,Best product ever buy now,2026-07-20 18:38:31.794824,best product ever buy now,0.5,1,75,1,72.50000000000001
C1187,U73,I136,The information presented here is useful. Reference 1187,2026-06-10 12:09:31.794837,the information presented here is useful reference 1187,0.0,0,1,0,0.0
C1188,U946,I294,This is an interesting perspective on gaming. Reference 1188,2026-06-11 16:31:31.794852,this is an interesting perspective on gaming reference 1188,0.0,0,1,0,0.0
C1189,U423,I216,This is worth discussing further. Reference 1189,2026-07-25 11:51:31.794865,this is worth discussing further reference 1189,0.0,0,1,0,0.0
C1190,U328,I176,Thanks for sharing this information. Reference 1190,2026-07-15 02:05:31.794879,thanks for sharing this information reference 1190,0.0,0,1,0,0.0
C1191,U173,I179,Thanks for sharing this information. Reference 1191,2026-06-16 02:37:31.794893,thanks for sharing this information reference 1191,0.0,0,1,0,0.0
C1192,U149,I225,I really enjoyed this post about sports. Reference 1192,2026-07-24 15:45:31.794906,i really enjoyed this post about sports reference 1192,0.0,0,1,0,0.0
C1193,U701,I191,I learned something useful about gaming here. Reference 1193,2026-08-01 14:30:31.794920,i learned something useful about gaming here reference 1193,0.0,0,1,0,0.0
C1194,U757,I27,The explanation of education was very clear. Reference 1194,2026-07-16 15:31:31.794935,the explanation of education was very clear reference 1194,0.0,0,1,0,0.0
C1195,U14,I175,This is an interesting perspective on movies. Reference 1195,2026-07-01 20:48:31.794949,this is an interesting perspective on movies reference 1195,0.0,0,1,0,0.0
C1196,U482,I11,This is worth discussing further. Reference 1196,2026-06-05 11:24:31.794965,this is worth discussing further reference 1196,0.0,0,1,0,0.0
C1197,U550,I108,The explanation of movies was very clear. Reference 1197,2026-06-22 21:06:31.794979,the explanation of movies was very clear reference 1197,0.0,0,1,0,0.0
C1198,U494,I318,I learned something useful about technology here. Reference 1198,2026-07-08 13:16:31.794993,i learned something useful about technology here reference 1198,0.0,0,1,0,0.0
C1199,U596,I463,This was a surprisingly interesting post. Reference 1199,2026-07-19 13:55:31.795006,this was a surprisingly interesting post reference 1199,0.0,0,1,0,0.0
C1200,U174,I30,I have a different opinion about sports. Reference 1200,2026-06-09 10:23:31.795020,i have a different opinion about sports reference 1200,0.0,0,1,0,0.0
C1201,U632,I138,I really enjoyed this post about food. Reference 1201,2026-06-13 05:38:31.795034,i really enjoyed this post about food reference 1201,0.0,0,1,0,0.0
