comment_id,user_id,item_id,text,timestamp,is_fake_attack,attack_type,duplicate_count,duplicate_score,spam_score,near_duplicate_similarity,near_duplicate_score,user_comment_count,user_activity_score,unique_users_for_text,text_item_group_size,coordination_score,attack_pattern_score,base_attack_score,coordination_boost,attack_score,detected_fake,is_real_attack
C1763,U437,I151,thanks for sharing this information. reference 1763,2026-06-22 16:19:31.804257,False,GENUINE,1,0,0,0.6789809902112234,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C1764,U78,I469,i really enjoyed this post about gaming. reference 1764,2026-06-26 08:26:31.804271,False,GENUINE,1,0,0,0.7760108921746118,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C1765,U435,I211,this is an interesting perspective on food. reference 1765,2026-06-12 16:19:31.804285,False,GENUINE,1,0,0,0.7354630625709739,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C1766,U737,I291,i have a different opinion about music. reference 1766,2026-07-19 15:13:31.804299,False,GENUINE,1,0,0,0.7390063271830457,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C1767,U599,I41,this was a surprisingly interesting post. reference 1767,2026-08-01 11:05:31.804312,False,GENUINE,1,0,0,0.661661894767308,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C1768,U758,I338,i think this could be improved. reference 1768,2026-07-26 05:56:31.804326,False,GENUINE,1,0,0,0.6122441426822248,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C1769,U863,I201,i really enjoyed this post about gaming. reference 1769,2026-07-04 22:40:31.804340,False,GENUINE,1,0,0,0.7760108921746118,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C1770,U897,I360,i have a different opinion about music. reference 1770,2026-06-19 09:12:31.804354,False,GENUINE,1,0,0,0.7390063271830457,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C1771,U741,I232,i think this could be improved. reference 1771,2026-07-11 18:19:31.804368,False,GENUINE,1,0,0,0.6122441426822248,0,11,40,1,1,0,0,4.0,0,4.0,False,False
C1772,U989,I470,i learned something useful about sports here. reference 1772,2026-07-25 23:39:31.804381,False,GENUINE,1,0,0,0.7313413266953137,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C1773,U80,I382,thanks for sharing this information. reference 1773,2026-06-11 12:53:31.804395,False,GENUINE,1,0,0,0.6789809902112234,0,11,40,1,1,0,0,4.0,0,4.0,False,False
C1774,U108,I222,this was a surprisingly interesting post. reference 1774,2026-08-11 07:12:31.804409,False,GENUINE,1,0,0,0.661661894767308,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C1775,U404,I59,i really enjoyed this post about education. reference 1775,2026-06-13 03:21:31.804423,False,GENUINE,1,0,0,0.7751482859536991,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C1776,U488,I235,the information presented here is useful. reference 1776,2026-07-15 06:30:31.804437,False,GENUINE,1,0,0,0.6598076480079632,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C1777,U633,I416,amazing product buy now,2026-06-09 23:12:31.804450,False,GENUINE,69,50,15,1.0,50,5,15,68,1,40,0,33.5,8,41.5,False,False
C1778,U689,I493,the information presented here is useful. reference 1778,2026-08-03 20:32:31.804466,False,GENUINE,1,0,0,0.6598076480079632,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C1779,U128,I69,i really enjoyed this post about sports. reference 1779,2026-08-01 15:30:31.804480,False,GENUINE,1,0,0,0.7746110731001136,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C1780,U835,I8,the explanation of technology was very clear. reference 1780,2026-07-23 18:54:31.804494,False,GENUINE,1,0,0,0.768821942884016,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C1781,U492,I332,i learned something useful about sports here. reference 1781,2026-07-03 03:59:31.804508,False,GENUINE,1,0,0,0.7313413266953137,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C1782,U862,I320,this was a surprisingly interesting post. reference 1782,2026-08-03 23:54:31.804526,False,GENUINE,1,0,0,0.661661894767308,0,8,15,1,1,0,0,1.5,0,1.5,False,False
C1783,U308,I394,i think this could be improved. reference 1783,2026-06-29 16:32:31.804540,False,GENUINE,1,0,0,0.6122441426822248,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C1784,U432,I11,this is an interesting perspective on education. reference 1784,2026-07-28 23:00:31.804554,False,GENUINE,1,0,0,0.7306942280328299,20,2,0,1,1,0,0,3.0,0,3.0,False,False
C1785,U756,I359,i think this could be improved. reference 1785,2026-06-29 21:59:31.804567,False,GENUINE,1,0,0,0.6122441426822248,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C1786,U20,I440,i think this could be improved. reference 1786,2026-07-24 12:09:31.804584,False,GENUINE,1,0,0,0.6122441426822248,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C1787,U301,I291,the information presented here is useful. reference 1787,2026-07-12 10:40:31.804598,False,GENUINE,1,0,0,0.6598076480079632,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C1788,U8,I52,the information presented here is useful. reference 1788,2026-06-27 17:06:31.804612,False,GENUINE,1,0,0,0.6598076480079632,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C1789,U754,I296,amazing product buy now,2026-08-08 11:07:31.804669,False,GENUINE,69,50,15,1.0,50,4,0,68,1,40,0,32.0,8,40.0,False,False
C1790,U499,I204,i think this could be improved. reference 1790,2026-07-21 17:22:31.804684,False,GENUINE,1,0,0,0.6122441426822248,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C1791,U731,I31,this was a surprisingly interesting post. reference 1791,2026-07-04 10:06:31.804700,False,GENUINE,1,0,0,0.661661894767308,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C1792,U590,I161,this was a surprisingly interesting post. reference 1792,2026-07-18 10:51:31.804716,False,GENUINE,1,0,0,0.661661894767308,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C1793,U914,I331,the information presented here is useful. reference 1793,2026-08-01 04:31:31.804730,False,GENUINE,1,0,0,0.6598076480079632,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C1794,U506,I318,this is worth discussing further. reference 1794,2026-06-09 08:14:31.804744,False,GENUINE,1,0,0,0.6148367794734235,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C1795,U446,I10,i learned something useful about movies here. reference 1795,2026-06-06 17:33:31.804757,False,GENUINE,1,0,0,0.736990248638929,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C1796,U196,I240,this is worth discussing further. reference 1796,2026-07-21 16:56:31.804771,False,GENUINE,1,0,0,0.6148367794734235,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C1797,U519,I112,best product ever buy now,2026-06-18 00:40:31.804785,False,GENUINE,75,50,15,1.0,50,4,0,72,1,40,0,32.0,8,40.0,False,False
C1798,U873,I431,i think this could be improved. reference 1798,2026-07-16 03:03:31.804798,False,GENUINE,1,0,0,0.6122441426822248,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C1799,U740,I364,the information presented here is useful. reference 1799,2026-06-11 13:33:31.804812,False,GENUINE,1,0,0,0.6598076480079632,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C1800,U668,I376,this is worth discussing further. reference 1800,2026-07-28 02:01:31.804826,False,GENUINE,1,0,0,0.6148367794734235,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C1801,U636,I106,i have a different opinion about gaming. reference 1801,2026-06-12 02:46:31.804840,False,GENUINE,1,0,0,0.7402988924808734,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C1802,U494,I66,i learned something useful about sports here. reference 1802,2026-07-28 14:30:31.804853,False,GENUINE,1,0,0,0.7313413266953137,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C1803,U620,I251,this is an interesting perspective on fashion. reference 1803,2026-06-27 21:25:31.804867,False,GENUINE,1,0,0,0.7361608768424162,20,8,15,1,1,0,0,4.5,0,4.5,False,False
C1804,U310,I120,the explanation of technology was very clear. reference 1804,2026-08-10 04:22:31.804881,False,GENUINE,1,0,0,0.768821942884016,20,11,40,1,1,0,0,7.0,0,7.0,False,False
C1805,U367,I451,i have a different opinion about music. reference 1805,2026-06-11 05:12:31.804895,False,GENUINE,1,0,0,0.7390063271830457,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C1806,U162,I89,this was a surprisingly interesting post. reference 1806,2026-08-06 00:54:31.804910,False,GENUINE,1,0,0,0.661661894767308,0,8,15,1,1,0,0,1.5,0,1.5,False,False
C1807,U345,I220,this is an interesting perspective on sports. reference 1807,2026-07-31 20:20:31.804924,False,GENUINE,1,0,0,0.7310531063082972,20,11,40,1,1,0,0,7.0,0,7.0,False,False
C1808,U575,I114,i think this could be improved. reference 1808,2026-07-11 20:32:31.804938,False,GENUINE,1,0,0,0.6122441426822248,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C1809,U803,I181,i really enjoyed this post about movies. reference 1809,2026-07-29 01:43:31.804952,False,GENUINE,1,0,0,0.7772370080656208,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C1810,U873,I353,this was a surprisingly interesting post. reference 1810,2026-06-08 12:49:31.804966,False,GENUINE,1,0,0,0.661661894767308,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C1811,U51,I474,i think this could be improved. reference 1811,2026-06-04 00:59:31.804980,False,GENUINE,1,0,0,0.6122441426822248,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C1812,U113,I499,this is an interesting perspective on gaming. reference 1812,2026-06-21 15:14:31.804994,False,GENUINE,1,0,0,0.7326877208387651,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C1813,U42,I259,this is an interesting perspective on education. reference 1813,2026-06-15 11:53:31.805008,False,GENUINE,1,0,0,0.7306942280328299,20,9,15,1,1,0,0,4.5,0,4.5,False,False
C1814,U120,I445,the explanation of music was very clear. reference 1814,2026-07-28 12:56:31.805022,False,GENUINE,1,0,0,0.7662202675963719,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C1815,U745,I149,i think this could be improved. reference 1815,2026-06-06 03:41:31.805035,False,GENUINE,1,0,0,0.6122441426822248,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C1816,U891,I50,i learned something useful about music here. reference 1816,2026-07-12 09:01:31.805049,False,GENUINE,1,0,0,0.7357637114536311,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C1817,U838,I70,this is an interesting perspective on sports. reference 1817,2026-07-02 20:44:31.805065,False,GENUINE,1,0,0,0.7310531063082972,20,3,0,1,1,0,0,3.0,0,3.0,False,False
C1818,U992,I212,i really enjoyed this post about sports. reference 1818,2026-06-29 17:14:31.805078,False,GENUINE,1,0,0,0.7746110731001136,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C1819,U349,I146,this was a surprisingly interesting post. reference 1819,2026-08-04 01:47:31.805093,False,GENUINE,1,0,0,0.661661894767308,0,8,15,1,1,0,0,1.5,0,1.5,False,False
C1820,U272,I190,the information presented here is useful. reference 1820,2026-06-15 12:56:31.805107,False,GENUINE,1,0,0,0.6598076480079632,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C1821,U680,I125,i learned something useful about fashion here. reference 1821,2026-07-22 01:30:31.805120,False,GENUINE,1,0,0,0.7359149406482672,20,8,15,1,1,0,0,4.5,0,4.5,False,False
C1822,U141,I410,the information presented here is useful. reference 1822,2026-07-05 13:50:31.805134,False,GENUINE,1,0,0,0.6598076480079632,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C1823,U919,I234,this was a surprisingly interesting post. reference 1823,2026-08-09 02:57:31.805147,False,GENUINE,1,0,0,0.661661894767308,0,3,0,1,1,0,0,0.0,0,0.0,False,False
C1824,U453,I74,i really enjoyed this post about gaming. reference 1824,2026-08-04 02:46:31.805161,False,GENUINE,1,0,0,0.7760108921746118,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C1825,U346,I161,best deal available now,2026-07-03 07:44:31.805175,False,GENUINE,52,50,15,1.0000000000000002,50,4,0,51,1,40,0,32.0,8,40.0,False,False
C1826,U62,I201,i really enjoyed this post about education. reference 1826,2026-06-20 12:50:31.805189,False,GENUINE,1,0,0,0.7751482859536991,20,2,0,1,1,0,0,3.0,0,3.0,False,False
C1827,U59,I323,best deal available now,2026-07-04 15:59:31.805203,False,GENUINE,52,50,15,1.0000000000000002,50,6,15,51,1,40,0,33.5,8,41.5,False,False
C1828,U411,I453,this was a surprisingly interesting post. reference 1828,2026-06-07 03:43:31.805217,False,GENUINE,1,0,0,0.661661894767308,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C1829,U760,I160,this is worth discussing further. reference 1829,2026-07-17 08:47:31.805230,False,GENUINE,1,0,0,0.6148367794734235,0,13,40,1,1,0,0,4.0,0,4.0,False,False
C1830,U921,I270,best deal available now,2026-06-09 02:09:31.805244,False,GENUINE,52,50,15,1.0000000000000002,50,7,15,51,1,40,0,33.5,8,41.5,False,False
C1831,U413,I228,the explanation of food was very clear. reference 1831,2026-06-09 08:20:31.805258,False,GENUINE,1,0,0,0.7668898154278452,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C1832,U353,I454,the information presented here is useful. reference 1832,2026-07-15 09:16:31.805272,False,GENUINE,1,0,0,0.6598076480079632,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C1833,U86,I18,this was a surprisingly interesting post. reference 1833,2026-07-07 08:01:31.805285,False,GENUINE,1,0,0,0.661661894767308,0,13,40,1,1,0,0,4.0,0,4.0,False,False
C1834,U742,I368,i learned something useful about movies here. reference 1834,2026-07-23 09:04:31.805302,False,GENUINE,1,0,0,0.736990248638929,20,8,15,1,1,0,0,4.5,0,4.5,False,False
C1835,U95,I261,this was a surprisingly interesting post. reference 1835,2026-06-25 09:06:31.805315,False,GENUINE,1,0,0,0.661661894767308,0,9,15,1,1,0,0,1.5,0,1.5,False,False
C1836,U348,I387,i learned something useful about technology here. reference 1836,2026-08-09 07:03:31.805329,False,GENUINE,1,0,0,0.7297924268271072,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C1837,U911,I407,this was a surprisingly interesting post. reference 1837,2026-07-20 20:46:31.805342,False,GENUINE,1,0,0,0.661661894767308,0,10,40,1,1,0,0,4.0,0,4.0,False,False
C1838,U852,I396,i have a different opinion about fashion. reference 1838,2026-06-26 20:11:31.805356,False,GENUINE,1,0,0,0.743131701331639,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C1839,U113,I374,i really enjoyed this post about music. reference 1839,2026-07-19 04:32:31.805370,False,GENUINE,1,0,0,0.7730771289001258,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C1840,U642,I259,this is worth discussing further. reference 1840,2026-08-07 11:42:31.805383,False,GENUINE,1,0,0,0.6148367794734235,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C1841,U774,I333,this is an interesting perspective on food. reference 1841,2026-07-15 17:04:31.805397,False,GENUINE,1,0,0,0.7354630625709739,20,10,40,1,1,0,0,7.0,0,7.0,False,False
C1842,U586,I377,i really enjoyed this post about food. reference 1842,2026-07-11 23:28:31.805412,False,GENUINE,1,0,0,0.7772683096754256,20,8,15,1,1,0,0,4.5,0,4.5,False,False
C1843,U241,I412,thanks for sharing this information. reference 1843,2026-07-10 22:39:31.805427,False,GENUINE,1,0,0,0.6789809902112234,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C1844,U306,I145,thanks for sharing this information. reference 1844,2026-06-07 19:27:31.805441,False,GENUINE,1,0,0,0.6789809902112234,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C1845,U386,I266,the explanation of gaming was very clear. reference 1845,2026-07-12 23:47:31.805455,False,GENUINE,1,0,0,0.7624332223630372,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C1846,U528,I298,the explanation of music was very clear. reference 1846,2026-07-01 11:31:31.805469,False,GENUINE,1,0,0,0.7662202675963719,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C1847,U100,I75,the information presented here is useful. reference 1847,2026-08-04 08:58:31.805482,False,GENUINE,1,0,0,0.6598076480079632,0,8,15,1,1,0,0,1.5,0,1.5,False,False
C1848,U94,I31,the information presented here is useful. reference 1848,2026-06-29 11:35:31.805498,False,GENUINE,1,0,0,0.6598076480079632,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C1849,U219,I228,this is an interesting perspective on music. reference 1849,2026-06-11 05:26:31.805514,False,GENUINE,1,0,0,0.7318423269582839,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C1850,U538,I206,thanks for sharing this information. reference 1850,2026-07-18 19:56:31.805527,False,GENUINE,1,0,0,0.6789809902112234,0,2,0,1,1,0,0,0.0,0,0.0,False,False
C1851,U598,I255,the information presented here is useful. reference 1851,2026-06-10 02:48:31.805541,False,GENUINE,1,0,0,0.6598076480079632,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C1852,U953,I485,i think this could be improved. reference 1852,2026-07-28 00:14:31.805554,False,GENUINE,1,0,0,0.6122441426822248,0,8,15,1,1,0,0,1.5,0,1.5,False,False
C1853,U147,I258,i learned something useful about food here. reference 1853,2026-06-08 02:27:31.805573,False,GENUINE,1,0,0,0.7306701420191416,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C1854,U468,I66,this was a surprisingly interesting post. reference 1854,2026-06-09 14:53:31.805587,False,GENUINE,1,0,0,0.661661894767308,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C1855,U217,I233,i think this could be improved. reference 1855,2026-06-04 21:14:31.805603,False,GENUINE,1,0,0,0.6122441426822248,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C1856,U160,I483,this was a surprisingly interesting post. reference 1856,2026-08-01 00:32:31.805616,False,GENUINE,1,0,0,0.661661894767308,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C1857,U616,I436,the information presented here is useful. reference 1857,2026-07-31 19:56:31.805629,False,GENUINE,1,0,0,0.6598076480079632,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C1858,U378,I292,i have a different opinion about technology. reference 1858,2026-06-25 05:57:31.805650,False,GENUINE,1,0,0,0.7418462529021725,20,8,15,1,1,0,0,4.5,0,4.5,False,False
C1859,U156,I60,this is worth discussing further. reference 1859,2026-07-08 17:57:31.805664,False,GENUINE,1,0,0,0.6148367794734235,0,9,15,1,1,0,0,1.5,0,1.5,False,False
C1860,U310,I150,best product ever buy now,2026-07-29 19:52:31.805678,False,GENUINE,75,50,15,1.0,50,11,40,72,1,40,0,36.0,8,44.0,False,False
C1861,U145,I401,thanks for sharing this information. reference 1861,2026-08-07 09:42:31.805691,False,GENUINE,1,0,0,0.6789809902112234,0,11,40,1,1,0,0,4.0,0,4.0,False,False
C1862,U959,I457,i have a different opinion about movies. reference 1862,2026-07-23 05:02:31.805707,False,GENUINE,1,0,0,0.7480534672157237,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C1863,U187,I419,i think this could be improved. reference 1863,2026-07-31 16:45:31.805720,False,GENUINE,1,0,0,0.6122441426822248,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C1864,U560,I178,this is an interesting perspective on technology. reference 1864,2026-07-04 19:46:31.805734,False,GENUINE,1,0,0,0.7340859795799535,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C1865,U492,I293,i have a different opinion about food. reference 1865,2026-07-12 01:59:31.805748,False,GENUINE,1,0,0,0.7486181787682682,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C1866,U800,I193,i think this could be improved. reference 1866,2026-06-03 11:28:31.805762,False,GENUINE,1,0,0,0.6122441426822248,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C1867,U141,I258,i think this could be improved. reference 1867,2026-06-12 02:25:31.805775,False,GENUINE,1,0,0,0.6122441426822248,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C1868,U459,I76,this is worth discussing further. reference 1868,2026-06-15 23:09:31.805789,False,GENUINE,1,0,0,0.6148367794734235,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C1869,U680,I319,the information presented here is useful. reference 1869,2026-07-21 15:22:31.805802,False,GENUINE,1,0,0,0.6598076480079632,0,8,15,1,1,0,0,1.5,0,1.5,False,False
C1870,U921,I202,this is worth discussing further. reference 1870,2026-06-11 19:22:31.805815,False,GENUINE,1,0,0,0.6148367794734235,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C1871,U911,I226,i have a different opinion about gaming. reference 1871,2026-07-27 18:11:31.805829,False,GENUINE,1,0,0,0.7402988924808734,20,10,40,1,1,0,0,7.0,0,7.0,False,False
C1872,U724,I12,thanks for sharing this information. reference 1872,2026-06-21 18:21:31.805843,False,GENUINE,1,0,0,0.6789809902112234,0,10,40,1,1,0,0,4.0,0,4.0,False,False
C1873,U660,I63,this was a surprisingly interesting post. reference 1873,2026-07-25 07:37:31.805856,False,GENUINE,1,0,0,0.661661894767308,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C1874,U978,I316,this was a surprisingly interesting post. reference 1874,2026-06-20 22:15:31.805870,False,GENUINE,1,0,0,0.661661894767308,0,9,15,1,1,0,0,1.5,0,1.5,False,False
C1875,U534,I96,i think this could be improved. reference 1875,2026-07-31 21:13:31.805884,False,GENUINE,1,0,0,0.6122441426822248,0,2,0,1,1,0,0,0.0,0,0.0,False,False
